ITEM: TIMESTEP
20000
ITEM: NUMBER OF CELLS
13275
ITEM: BOX BOUNDS oo rs pp
-0.0005 0.029
0 0.0045
-0.5 0.5
ITEM: CELLS id xc yc f_Ttra[*] f_Press[*] f_Mrho[*] f_U[*] f_V[*] f_W[*] 
119 0.01135 5e-05 411.647 2.41335 1.97454e-05 122.537 -0.490537 -0.490537 
120 0.01145 5e-05 411.521 2.40287 1.96656e-05 123.103 0.000133114 0.000133114 
121 0.01155 5e-05 411.508 2.39001 1.9561e-05 123.513 0.371221 0.371221 
122 0.01165 5e-05 412.017 2.38877 1.95267e-05 123.206 0.00247591 0.00247591 
123 0.01175 5e-05 412.142 2.38168 1.94629e-05 123.614 0.026972 0.026972 
124 0.01185 5e-05 411.503 2.36946 1.93931e-05 123.97 0.330875 0.330875 
125 0.01195 5e-05 411.435 2.36182 1.93337e-05 124.82 -0.170984 -0.170984 
126 0.01205 5e-05 411.876 2.35153 1.92288e-05 125.333 0.0573878 0.0573878 
127 0.01215 5e-05 411.256 2.34248 1.91838e-05 125.486 -0.129273 -0.129273 
128 0.01225 5e-05 410.739 2.33163 1.91189e-05 125.854 0.241304 0.241304 
129 0.01235 5e-05 411.122 2.32548 1.90507e-05 126.158 0.419209 0.419209 
130 0.01245 5e-05 411.389 2.31105 1.89202e-05 126.907 0.0867133 0.0867133 
131 0.01255 5e-05 411.149 2.30185 1.88559e-05 127.448 0.21196 0.21196 
132 0.01265 5e-05 411.111 2.29766 1.88233e-05 127.633 -0.469577 -0.469577 
133 0.01275 5e-05 411.098 2.29269 1.87832e-05 128.381 -0.182308 -0.182308 
134 0.01285 5e-05 411.509 2.28379 1.86916e-05 129.348 -0.299046 -0.299046 
135 0.01295 5e-05 410.979 2.26978 1.86009e-05 129.568 0.117004 0.117004 
136 0.01305 5e-05 409.823 2.2522 1.85089e-05 129.889 0.0675103 0.0675103 
137 0.01315 5e-05 409.897 2.24731 1.84653e-05 130.061 0.410836 0.410836 
138 0.01325 5e-05 410.701 2.24062 1.83743e-05 130.583 0.0372273 0.0372273 
139 0.01335 5e-05 410.532 2.23326 1.83216e-05 130.988 0.190017 0.190017 
140 0.01345 5e-05 410.624 2.22384 1.82401e-05 131.214 -0.477393 -0.477393 
141 0.01355 5e-05 410.672 2.21476 1.81636e-05 131.163 0.269259 0.269259 
142 0.01365 5e-05 410.723 2.20469 1.80788e-05 132.483 -0.0670376 -0.0670376 
143 0.01375 5e-05 410.189 2.19319 1.80079e-05 132.306 -0.517883 -0.517883 
144 0.01385 5e-05 410.291 2.18857 1.79654e-05 133.776 -0.339697 -0.339697 
145 0.01395 5e-05 410.215 2.17993 1.78979e-05 134.487 -0.0194324 -0.0194324 
146 0.01405 5e-05 409.99 2.16864 1.7815e-05 134.954 0.461769 0.461769 
147 0.01415 5e-05 410.39 2.15845 1.77139e-05 135.388 -0.0754691 -0.0754691 
148 0.01425 5e-05 409.699 2.14702 1.76498e-05 136.284 0.663396 0.663396 
149 0.01435 5e-05 410.053 2.14162 1.75903e-05 136.592 -0.185002 -0.185002 
150 0.01445 5e-05 409.474 2.12951 1.75155e-05 137.414 -0.0499751 -0.0499751 
151 0.01455 5e-05 409.397 2.12401 1.74736e-05 138.157 0.0987238 0.0987238 
152 0.01465 5e-05 409.788 2.11082 1.73485e-05 138.162 0.301164 0.301164 
153 0.01475 5e-05 409.371 2.10408 1.73107e-05 138.654 0.243654 0.243654 
154 0.01485 5e-05 409.554 2.09312 1.72128e-05 139.465 -0.448674 -0.448674 
155 0.01495 5e-05 409.449 2.08443 1.71458e-05 139.853 0.0970605 0.0970605 
156 0.01505 5e-05 409.374 2.07538 1.70744e-05 140.838 0.303049 0.303049 
157 0.01515 5e-05 409.598 2.06612 1.6989e-05 141.017 -0.188987 -0.188987 
158 0.01525 5e-05 408.646 2.05076 1.6902e-05 141.391 0.777099 0.777099 
159 0.01535 5e-05 408.631 2.04431 1.68494e-05 141.838 -0.416977 -0.416977 
160 0.01545 5e-05 409.171 2.04079 1.67982e-05 142.566 0.267827 0.267827 
161 0.01555 5e-05 409.231 2.03165 1.67206e-05 143.054 -0.533684 -0.533684 
162 0.01565 5e-05 408.076 2.01804 1.66555e-05 143.594 -0.774735 -0.774735 
163 0.01575 5e-05 409.68 2.01485 1.65641e-05 145.067 -0.0183527 -0.0183527 
164 0.01585 5e-05 407.794 1.99828 1.65039e-05 145.173 0.340903 0.340903 
165 0.01595 5e-05 408.246 1.98769 1.63982e-05 145.284 -0.0565164 -0.0565164 
166 0.01605 5e-05 408.519 1.98569 1.63708e-05 146.14 0.339695 0.339695 
167 0.01615 5e-05 408.047 1.97536 1.63044e-05 146.413 -0.581167 -0.581167 
168 0.01625 5e-05 407.245 1.96346 1.62381e-05 147.35 -0.296705 -0.296705 
169 0.01635 5e-05 407.06 1.95357 1.61637e-05 148.073 0.573123 0.573123 
170 0.01645 5e-05 406.978 1.93723 1.60317e-05 148.575 0.136028 0.136028 
171 0.01655 5e-05 407.89 1.93399 1.59691e-05 149.398 0.264335 0.264335 
172 0.01665 5e-05 406.46 1.92316 1.59356e-05 149.312 0.0418435 0.0418435 
173 0.01675 5e-05 406.994 1.91567 1.58527e-05 150.202 0.172381 0.172381 
174 0.01685 5e-05 406.577 1.90447 1.57761e-05 150.987 -0.302649 -0.302649 
175 0.01695 5e-05 407.196 1.90064 1.57205e-05 151.771 -0.223588 -0.223588 
176 0.01705 5e-05 406.799 1.88814 1.56323e-05 152.769 -0.105556 -0.105556 
177 0.01715 5e-05 406.489 1.88079 1.55833e-05 153.48 0.903693 0.903693 
178 0.01725 5e-05 406.395 1.8682 1.54826e-05 153.192 0.108937 0.108937 
179 0.01735 5e-05 406.178 1.85883 1.54132e-05 153.861 -0.452419 -0.452419 
180 0.01745 5e-05 406.623 1.84905 1.53154e-05 154.897 -0.015619 -0.015619 
181 0.01755 5e-05 406.113 1.83895 1.52508e-05 156.272 -0.168085 -0.168085 
182 0.01765 5e-05 406.027 1.83235 1.51993e-05 156.645 0.476735 0.476735 
183 0.01775 5e-05 404.679 1.8182 1.51321e-05 157.422 -0.0973717 -0.0973717 
184 0.01785 5e-05 405.786 1.81507 1.50649e-05 158.066 0.248663 0.248663 
185 0.01795 5e-05 405.194 1.80428 1.49972e-05 158.678 -0.27171 -0.27171 
186 0.01805 5e-05 405.357 1.79039 1.48758e-05 159.907 0.178806 0.178806 
187 0.01815 5e-05 405.509 1.77876 1.47736e-05 160.296 0.289322 0.289322 
188 0.01825 5e-05 405.582 1.77928 1.47753e-05 160.749 -0.0266917 -0.0266917 
189 0.01835 5e-05 404.712 1.76433 1.46826e-05 161.346 0.09409 0.09409 
190 0.01845 5e-05 404.365 1.7537 1.46067e-05 162.152 0.501134 0.501134 
191 0.01855 5e-05 404.338 1.74444 1.45305e-05 162.957 -0.459429 -0.459429 
